127.0.0.1, 2015-01-14 08:21:44, GET, /, HTTP/1.1, 303, 0.004000
127.0.0.1, 2015-01-14 08:33:21, GET, /medications/default/show/3, HTTP/1.1, 500, 0.061000
127.0.0.1, 2015-01-14 08:33:21, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2015-01-14 08:33:25, GET, /admin/default/ticket/medications/127.0.0.1.2015-01-14.08-33-21.f547c8b2-7afe-455b-910c-7bdfcecff3c9, HTTP/1.1, 200, 0.135000
127.0.0.1, 2015-01-14 08:33:25, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2015-01-14 08:34:44, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2015-01-14 08:34:46, GET, /medications/default/index, HTTP/1.1, 200, 0.052000
127.0.0.1, 2015-01-14 11:34:40, GET, /, HTTP/1.1, 303, 0.003000
127.0.0.1, 2015-01-14 11:34:40, GET, /welcome/default/index, HTTP/1.1, 200, 0.164000
127.0.0.1, 2015-01-14 11:34:56, GET, /medications/wiki/create, HTTP/1.1, 303, 0.090000
127.0.0.1, 2015-01-14 11:34:56, GET, /medications/default/user/login, HTTP/1.1, 200, 0.042000
127.0.0.1, 2015-01-14 11:34:56, GET, /medications/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-01-14 11:34:56, GET, /medications/static/js/web2py.js, HTTP/1.1, 304, 0.008000
127.0.0.1, 2015-01-14 11:34:56, GET, /medications/static/js/calendar.js, HTTP/1.1, 304, 0.010000
127.0.0.1, 2015-01-14 11:34:56, GET, /medications/static/css/calendar.css, HTTP/1.1, 304, 0.011000
127.0.0.1, 2015-01-14 11:34:56, GET, /medications/static/css/web2py.css, HTTP/1.1, 304, 0.010000
127.0.0.1, 2015-01-14 11:34:56, GET, /medications/static/js/jquery.js, HTTP/1.1, 304, 0.011000
127.0.0.1, 2015-01-14 11:34:56, GET, /medications/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.005000
127.0.0.1, 2015-01-14 11:34:56, GET, /medications/static/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.004000
127.0.0.1, 2015-01-14 11:34:56, GET, /medications/static/css/web2py_bootstrap.css, HTTP/1.1, 304, 0.004000
127.0.0.1, 2015-01-14 11:34:56, GET, /medications/static/js/web2py_bootstrap.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2015-01-14 11:34:56, GET, /medications/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2015-01-14 11:34:56, GET, /medications/static/js/share.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-01-14 11:34:56, GET, /medications/static/images/facebook.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-01-14 11:34:56, GET, /medications/static/images/twitter.png, HTTP/1.1, 304, 0.003000
127.0.0.1, 2015-01-14 11:34:56, GET, /medications/static/images/gplus-32.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2015-01-14 11:34:58, POST, /medications/default/user/login, HTTP/1.1, 303, 0.083000
127.0.0.1, 2015-01-14 11:34:58, GET, /medications/wiki/create, HTTP/1.1, 200, 0.051000
127.0.0.1, 2015-01-14 11:38:35, GET, /medications/wiki/create, HTTP/1.1, 200, 0.047000
127.0.0.1, 2015-01-14 11:38:45, POST, /medications/wiki/create, HTTP/1.1, 303, 0.060000
127.0.0.1, 2015-01-14 11:38:45, GET, /medications/wiki/index, HTTP/1.1, 200, 0.100000
127.0.0.1, 2015-01-14 11:41:23, GET, /medications, HTTP/1.1, 500, 0.136000
127.0.0.1, 2015-01-14 11:41:23, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2015-01-14 11:41:25, GET, /admin/default/ticket/medications/127.0.0.1.2015-01-14.11-41-23.3fefa1e9-3794-470c-bc18-b6941fce43f7, HTTP/1.1, 303, 0.118000
127.0.0.1, 2015-01-14 11:41:25, GET, /admin/default/index, HTTP/1.1, 200, 0.059000
127.0.0.1, 2015-01-14 11:41:25, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2015-01-14 11:41:27, POST, /admin/default/index, HTTP/1.1, 303, 0.067000
127.0.0.1, 2015-01-14 11:41:28, GET, /admin/default/ticket/medications/127.0.0.1.2015-01-14.11-41-23.3fefa1e9-3794-470c-bc18-b6941fce43f7, HTTP/1.1, 200, 0.112000
127.0.0.1, 2015-01-14 11:41:28, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2015-01-14 11:43:32, GET, /medications/wiki/create, HTTP/1.1, 200, 0.052000
127.0.0.1, 2015-01-14 11:43:35, GET, /medications/wiki, HTTP/1.1, 200, 0.037000
127.0.0.1, 2015-01-14 11:43:37, GET, /medications/wiki/show/1, HTTP/1.1, 200, 0.092000
127.0.0.1, 2015-01-14 11:46:19, GET, /medications/wiki/show/1, HTTP/1.1, 200, 0.030000
127.0.0.1, 2015-01-14 11:46:19, GET, /medications/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2015-01-14 11:46:19, GET, /medications/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2015-01-14 11:46:19, GET, /medications/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-01-14 11:46:19, GET, /medications/static/js/web2py.js, HTTP/1.1, 304, 0.017000
127.0.0.1, 2015-01-14 11:46:19, GET, /medications/static/css/web2py.css, HTTP/1.1, 304, 0.023000
127.0.0.1, 2015-01-14 11:46:19, GET, /medications/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.024000
127.0.0.1, 2015-01-14 11:46:19, GET, /medications/static/css/web2py_bootstrap.css, HTTP/1.1, 304, 0.034000
127.0.0.1, 2015-01-14 11:46:19, GET, /medications/static/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.034000
127.0.0.1, 2015-01-14 11:46:19, GET, /medications/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.007000
127.0.0.1, 2015-01-14 11:46:19, GET, /medications/static/js/web2py_bootstrap.js, HTTP/1.1, 304, 0.007000
127.0.0.1, 2015-01-14 11:46:19, GET, /medications/static/js/share.js, HTTP/1.1, 304, 0.008000
127.0.0.1, 2015-01-14 11:46:19, GET, /medications/static/images/twitter.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2015-01-14 11:46:19, GET, /medications/static/images/gplus-32.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2015-01-14 11:46:19, GET, /medications/static/images/facebook.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2015-01-14 11:46:28, GET, /medications/wiki/, HTTP/1.1, 200, 0.083000
127.0.0.1, 2015-01-14 11:46:30, GET, /medications/wiki/search, HTTP/1.1, 200, 0.114000
127.0.0.1, 2015-01-14 11:46:32, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.052000
127.0.0.1, 2015-01-14 11:46:35, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.059000
127.0.0.1, 2015-01-14 11:46:35, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.051000
127.0.0.1, 2015-01-14 11:46:37, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.056000
127.0.0.1, 2015-01-14 11:46:37, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.048000
127.0.0.1, 2015-01-14 11:46:38, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.071000
127.0.0.1, 2015-01-14 11:46:39, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.071000
127.0.0.1, 2015-01-14 11:46:40, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.027000
127.0.0.1, 2015-01-14 11:46:41, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.026000
127.0.0.1, 2015-01-14 11:46:41, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.038000
127.0.0.1, 2015-01-14 11:46:41, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.054000
127.0.0.1, 2015-01-14 11:46:43, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.053000
127.0.0.1, 2015-01-14 11:46:45, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.060000
127.0.0.1, 2015-01-14 11:46:50, GET, /medications/wiki/search, HTTP/1.1, 200, 0.086000
127.0.0.1, 2015-01-14 11:46:50, GET, /medications/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.006000
127.0.0.1, 2015-01-14 11:46:50, GET, /medications/static/js/jquery.js, HTTP/1.1, 304, 0.012000
127.0.0.1, 2015-01-14 11:46:50, GET, /medications/static/js/calendar.js, HTTP/1.1, 304, 0.035000
127.0.0.1, 2015-01-14 11:46:50, GET, /medications/static/css/calendar.css, HTTP/1.1, 304, 0.035000
127.0.0.1, 2015-01-14 11:46:50, GET, /medications/static/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.041000
127.0.0.1, 2015-01-14 11:46:50, GET, /medications/static/css/web2py.css, HTTP/1.1, 304, 0.028000
127.0.0.1, 2015-01-14 11:46:50, GET, /medications/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.022000
127.0.0.1, 2015-01-14 11:46:50, GET, /medications/static/css/web2py_bootstrap.css, HTTP/1.1, 304, 0.021000
127.0.0.1, 2015-01-14 11:46:50, GET, /medications/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2015-01-14 11:46:50, GET, /medications/static/js/web2py.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2015-01-14 11:46:50, GET, /medications/static/js/web2py_bootstrap.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2015-01-14 11:46:50, GET, /medications/static/js/share.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2015-01-14 11:46:50, GET, /medications/static/images/twitter.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-01-14 11:46:50, GET, /medications/static/images/facebook.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-01-14 11:46:55, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.030000
127.0.0.1, 2015-01-14 11:46:57, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.079000
127.0.0.1, 2015-01-14 11:47:01, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.039000
127.0.0.1, 2015-01-14 11:47:03, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.032000
127.0.0.1, 2015-01-14 11:47:04, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.058000
127.0.0.1, 2015-01-14 11:47:05, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.027000
127.0.0.1, 2015-01-14 11:47:06, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.055000
127.0.0.1, 2015-01-14 11:47:07, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.054000
127.0.0.1, 2015-01-14 11:47:08, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.058000
127.0.0.1, 2015-01-14 11:47:08, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.036000
127.0.0.1, 2015-01-14 11:47:09, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.027000
127.0.0.1, 2015-01-14 11:47:09, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.046000
127.0.0.1, 2015-01-14 11:47:10, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.050000
127.0.0.1, 2015-01-14 11:47:10, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.027000
127.0.0.1, 2015-01-14 11:47:10, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.051000
127.0.0.1, 2015-01-14 11:47:11, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.034000
127.0.0.1, 2015-01-14 11:47:11, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.047000
127.0.0.1, 2015-01-14 11:47:11, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.026000
127.0.0.1, 2015-01-14 11:47:11, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.052000
127.0.0.1, 2015-01-14 11:47:12, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.062000
127.0.0.1, 2015-01-14 11:48:06, GET, /medications/wiki/, HTTP/1.1, 200, 0.063000
127.0.0.1, 2015-01-14 11:48:08, GET, /medications/wiki/show/1, HTTP/1.1, 200, 0.044000
127.0.0.1, 2015-01-14 11:48:37, POST, /medications/wiki/show/1, HTTP/1.1, 200, 0.075000
127.0.0.1, 2015-01-14 11:48:50, GET, /medications/wiki/edit, HTTP/1.1, 404, 0.028000
127.0.0.1, 2015-01-14 11:48:50, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2015-01-14 11:49:35, GET, /medications/wiki/edit, HTTP/1.1, 404, 0.036000
127.0.0.1, 2015-01-14 11:49:35, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2015-01-14 11:49:55, GET, /medications/wiki/show/1, HTTP/1.1, 200, 0.042000
127.0.0.1, 2015-01-14 11:49:57, GET, /medications/wiki/edit/1, HTTP/1.1, 200, 0.062000
127.0.0.1, 2015-01-14 11:50:47, GET, /medications/wiki/edit/1, HTTP/1.1, 200, 0.055000
127.0.0.1, 2015-01-14 11:50:47, GET, /medications/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-01-14 11:50:47, GET, /medications/static/css/calendar.css, HTTP/1.1, 304, 0.009000
127.0.0.1, 2015-01-14 11:50:47, GET, /medications/static/css/web2py.css, HTTP/1.1, 304, 0.019000
127.0.0.1, 2015-01-14 11:50:47, GET, /medications/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.020000
127.0.0.1, 2015-01-14 11:50:47, GET, /medications/static/css/web2py_bootstrap.css, HTTP/1.1, 304, 0.019000
127.0.0.1, 2015-01-14 11:50:47, GET, /medications/static/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.020000
127.0.0.1, 2015-01-14 11:50:47, GET, /medications/static/js/jquery.js, HTTP/1.1, 304, 0.048000
127.0.0.1, 2015-01-14 11:50:47, GET, /medications/static/js/calendar.js, HTTP/1.1, 304, 0.018000
127.0.0.1, 2015-01-14 11:50:47, GET, /medications/static/js/web2py.js, HTTP/1.1, 304, 0.013000
127.0.0.1, 2015-01-14 11:50:47, GET, /medications/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.014000
127.0.0.1, 2015-01-14 11:50:47, GET, /medications/static/js/web2py_bootstrap.js, HTTP/1.1, 304, 0.014000
127.0.0.1, 2015-01-14 11:50:47, GET, /medications/static/js/share.js, HTTP/1.1, 304, 0.022000
127.0.0.1, 2015-01-14 11:50:47, GET, /medications/static/images/twitter.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-01-14 11:50:47, GET, /medications/static/images/facebook.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-01-14 11:50:47, GET, /medications/static/images/gplus-32.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-01-14 11:50:50, GET, /medications/wiki/documents/1, HTTP/1.1, 200, 0.079000
127.0.0.1, 2015-01-14 11:51:37, GET, /medications/wiki/documents/1, HTTP/1.1, 200, 0.063000
127.0.0.1, 2015-01-14 11:51:37, GET, /medications/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-01-14 11:51:37, GET, /medications/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-01-14 11:51:37, GET, /medications/static/css/web2py.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-01-14 11:51:37, GET, /medications/static/css/web2py_bootstrap.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-01-14 11:51:37, GET, /medications/static/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-01-14 11:51:37, GET, /medications/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-01-14 11:51:37, GET, /medications/static/js/calendar.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-01-14 11:51:37, GET, /medications/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.005000
127.0.0.1, 2015-01-14 11:51:37, GET, /medications/static/js/share.js, HTTP/1.1, 304, 0.006000
127.0.0.1, 2015-01-14 11:51:37, GET, /medications/static/js/web2py_bootstrap.js, HTTP/1.1, 304, 0.005000
127.0.0.1, 2015-01-14 11:51:37, GET, /medications/static/images/glyphicons-halflings.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-01-14 11:51:37, GET, /medications/static/images/twitter.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2015-01-14 11:51:37, GET, /medications/static/images/facebook.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-01-14 11:51:37, GET, /medications/static/images/gplus-32.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2015-01-14 11:52:13, GET, /medications/wiki/edit/1, HTTP/1.1, 200, 0.081000
127.0.0.1, 2015-01-14 11:52:14, GET, /medications/wiki/show/1, HTTP/1.1, 200, 0.044000
127.0.0.1, 2015-01-14 11:52:17, GET, /medications/wiki/, HTTP/1.1, 200, 0.045000
127.0.0.1, 2015-01-14 11:52:19, GET, /medications/wiki/search, HTTP/1.1, 200, 0.062000
127.0.0.1, 2015-01-14 11:52:33, GET, /medications/wiki/search, HTTP/1.1, 200, 0.038000
127.0.0.1, 2015-01-14 11:52:33, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2015-01-14 11:52:40, GET, /medications/wiki/search, HTTP/1.1, 200, 0.052000
127.0.0.1, 2015-01-14 11:52:40, GET, /medications/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2015-01-14 11:52:40, GET, /medications/static/css/web2py.css, HTTP/1.1, 304, 0.034000
127.0.0.1, 2015-01-14 11:52:40, GET, /medications/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.016000
127.0.0.1, 2015-01-14 11:52:40, GET, /medications/static/css/web2py_bootstrap.css, HTTP/1.1, 304, 0.017000
127.0.0.1, 2015-01-14 11:52:40, GET, /medications/static/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.017000
127.0.0.1, 2015-01-14 11:52:40, GET, /medications/static/css/calendar.css, HTTP/1.1, 304, 0.017000
127.0.0.1, 2015-01-14 11:52:40, GET, /medications/static/js/jquery.js, HTTP/1.1, 304, 0.028000
127.0.0.1, 2015-01-14 11:52:40, GET, /medications/static/js/calendar.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2015-01-14 11:52:40, GET, /medications/static/js/web2py.js, HTTP/1.1, 304, 0.003000
02000
127.0.0.1, 2015-01-14 11:52:40, GET, /medications/static/js/share.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2015-01-14 11:52:40, GET, /medications/static/js/web2py_bootstrap.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2015-01-14 11:52:40, GET, /medications/static/images/twitter.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-01-14 11:52:40, GET, /medications/static/images/gplus-32.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2015-01-14 11:52:40, GET, /medications/static/images/facebook.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-01-14 11:52:43, GET, /medications/wiki/index, HTTP/1.1, 200, 0.054000
127.0.0.1, 2015-01-14 11:52:45, GET, /medications/wiki/search, HTTP/1.1, 200, 0.055000
127.0.0.1, 2015-01-14 11:52:52, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.024000
127.0.0.1, 2015-01-14 11:52:54, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.056000
127.0.0.1, 2015-01-14 11:52:54, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.069000
127.0.0.1, 2015-01-14 11:52:55, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.052000
127.0.0.1, 2015-01-14 11:52:56, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.062000
127.0.0.1, 2015-01-14 11:52:57, POST, /medications/wiki/callback, HTTP/1.1, 200, 0.049000
127.0.0.1, 2015-01-14 11:53:37, GET, /medications/wiki/callback, HTTP/1.1, 200, 0.067000
127.0.0.1, 2015-01-14 11:53:37, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2015-01-14 11:53:42, GET, /medications/wiki/callback, HTTP/1.1, 200, 0.052000
127.0.0.1, 2015-01-14 11:53:42, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2015-01-14 11:53:47, GET, /medications/wiki/callback, HTTP/1.1, 200, 0.039000
127.0.0.1, 2015-01-14 11:53:47, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2015-01-14 11:54:00, GET, /medications/wiki/search, HTTP/1.1, 200, 0.049000
127.0.0.1, 2015-01-14 12:30:39, GET, /medications/wikidemo, HTTP/1.1, 200, 0.091000
127.0.0.1, 2015-01-14 12:30:39, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2015-01-14 12:31:29, GET, /medications/wikidemo, HTTP/1.1, 200, 0.042000
127.0.0.1, 2015-01-14 12:31:29, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2015-01-14 12:31:31, GET, /medications/wikidemo, HTTP/1.1, 200, 0.085000
127.0.0.1, 2015-01-14 12:31:31, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2015-01-14 12:31:34, GET, /medications/wikidemo, HTTP/1.1, 200, 0.067000
127.0.0.1, 2015-01-14 12:31:34, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2015-01-14 12:31:35, GET, /medications/wikidemo, HTTP/1.1, 200, 0.042000
127.0.0.1, 2015-01-14 12:31:35, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2015-01-14 12:31:36, GET, /medications/wikidemo, HTTP/1.1, 200, 0.063000
127.0.0.1, 2015-01-14 12:31:36, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2015-01-14 12:31:36, GET, /medications/wikidemo, HTTP/1.1, 200, 0.052000
127.0.0.1, 2015-01-14 12:31:36, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2015-01-14 12:31:38, GET, /medications/wiki/search, HTTP/1.1, 200, 0.059000
127.0.0.1, 2015-01-14 12:31:41, GET, /medications/wikidemo, HTTP/1.1, 200, 0.080000
127.0.0.1, 2015-01-14 12:31:41, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2015-01-14 12:31:58, GET, /medications/wikidemo, HTTP/1.1, 200, 0.105000
127.0.0.1, 2015-01-14 12:31:58, GET, /medications/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2015-01-14 12:31:58, GET, /medications/static/css/web2py.css, HTTP/1.1, 304, 0.048000
127.0.0.1, 2015-01-14 12:31:58, GET, /medications/static/css/calendar.css, HTTP/1.1, 304, 0.061000
127.0.0.1, 2015-01-14 12:31:58, GET, /medications/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.080000
127.0.0.1, 2015-01-14 12:31:58, GET, /medications/static/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.068000
127.0.0.1, 2015-01-14 12:31:58, GET, /medications/static/js/jquery.js, HTTP/1.1, 304, 0.069000
127.0.0.1, 2015-01-14 12:31:58, GET, /medications/static/css/web2py_bootstrap.css, HTTP/1.1, 304, 0.051000
127.0.0.1, 2015-01-14 12:31:58, GET, /medications/static/js/calendar.js, HTTP/1.1, 304, 0.018000
127.0.0.1, 2015-01-14 12:31:58, GET, /medications/static/js/web2py.js, HTTP/1.1, 304, 0.017000
127.0.0.1, 2015-01-14 12:31:58, GET, /medications/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.006000
0
127.0.0.1, 2015-01-14 12:31:58, GET, /medications/static/js/share.js, HTTP/1.1, 304, 0.006000
127.0.0.1, 2015-01-14 12:31:58, GET, /medications/static/images/gplus-32.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2015-01-14 12:31:58, GET, /medications/static/images/facebook.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2015-01-14 12:31:58, GET, /medications/static/images/twitter.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2015-01-14 12:32:06, GET, /medications/wikidemo/index/_create/index, HTTP/1.1, 200, 0.069000
127.0.0.1, 2015-01-14 12:32:12, POST, /medications/wikidemo/index/_create/index, HTTP/1.1, 303, 0.053000
127.0.0.1, 2015-01-14 12:32:12, GET, /medications/wikidemo/index/_edit/index/0, HTTP/1.1, 200, 0.078000
127.0.0.1, 2015-01-14 12:32:20, POST, /medications/wikidemo/index/_edit/index/0, HTTP/1.1, 303, 0.084000
127.0.0.1, 2015-01-14 12:32:20, GET, /medications/wikidemo/index/index, HTTP/1.1, 200, 0.125000
127.0.0.1, 2015-01-14 12:32:30, GET, /admin/default/design.html/medications, HTTP/1.1, 200, 0.183000
127.0.0.1, 2015-01-14 12:32:31, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2015-01-14 12:32:34, GET, /medications/wikidemo/index/index, HTTP/1.1, 200, 0.070000
127.0.0.1, 2015-01-14 12:32:49, GET, /medications/wikidemo/, HTTP/1.1, 200, 0.077000
